employee_id,week_number,burnout_label,tasks_planned,tasks_completed,completion_rate,rework_count,focus_sessions,avg_focus_duration,context_switches,idle_time_mins,work_hours_per_day,after_hours_logins,breaks_taken,weekend_work_days,error_rate,submission_delays,revision_requests,mental_fatigue_score,completion_rate_baseline,completion_rate_std,completion_rate_drift,rework_count_baseline,rework_count_std,rework_count_drift,focus_sessions_baseline,focus_sessions_std,focus_sessions_drift,avg_focus_duration_baseline,avg_focus_duration_std,avg_focus_duration_drift,context_switches_baseline,context_switches_std,context_switches_drift,idle_time_mins_baseline,idle_time_mins_std,idle_time_mins_drift,work_hours_per_day_baseline,work_hours_per_day_std,work_hours_per_day_drift,after_hours_logins_baseline,after_hours_logins_std,after_hours_logins_drift,breaks_taken_baseline,breaks_taken_std,breaks_taken_drift,weekend_work_days_baseline,weekend_work_days_std,weekend_work_days_drift,error_rate_baseline,error_rate_std,error_rate_drift,submission_delays_baseline,submission_delays_std,submission_delays_drift,revision_requests_baseline,revision_requests_std,revision_requests_drift,mental_fatigue_score_baseline,mental_fatigue_score_std,mental_fatigue_score_drift,overall_drift_score,week_range,label_encoded
E001,11,Medium,10,6,0.5078909612625538,0.25,0.6000000000000001,0.3117593436645396,0.42105263157894735,0.39166666666666666,0.6714285714285713,0.5714285714285714,0.2,0.0,0.33541666666666664,0.3333333333333333,0.25,0.35555555555555557,0.6366571018651361,0.10967479789492605,-1.1740722852842336,0.25,0.01,0.0,0.4,0.23094010767585046,0.8660254037844384,0.3678213309024613,0.0553315492129064,-1.0132011128444038,0.3026315789473684,0.07894736842105267,1.4999999999999991,0.3794444444444445,0.06626887494147023,0.18443382708725717,0.382142857142857,0.11510125681211265,2.513314991494266,0.46428571428571425,0.13677530110804828,0.7833494518006404,0.30000000000000004,0.11547005383792473,-0.866025403784442,0.375,0.25,-1.5,0.35833333333333334,0.031134044127027347,-0.7360645656300341,0.375,0.08333333333333344,-0.4999999999999996,0.375,0.10206207261596578,-1.2247448713915887,0.4333333333333333,0.10304020550550787,-0.754829412424068,0.972575808966098,Weeks 7-11 (Medium),2
E001,12,High,8,2,0.07604017216642756,0.0,0.2,0.11303555150410209,0.8947368421052632,0.8372222222222222,0.9285714285714284,0.8571428571428571,0.2,0.5,0.6479166666666668,1.0,1.0,0.7888888888888888,0.573170731707317,0.08341554389976448,-3.0,0.25,0.01,-3.0,0.5000000000000001,0.2000000000000002,-1.499999999999999,0.37374658158614404,0.04406479500285273,-3.0,0.34210526315789475,0.09116056881941463,3.0,0.3768055555555555,0.06526201543345259,3.0,0.4142857142857141,0.17651193326524417,2.9136030905791395,0.5357142857142856,0.07142857142857147,3.0,0.25,0.09999999999999945,-0.5000000000000027,0.25,0.28867513459481287,0.8660254037844387,0.3583333333333334,0.031134044127027347,3.0,0.37499999999999994,0.08333333333333344,3.0,0.375,0.10206207261596578,3.0,0.3944444444444444,0.09274062241147345,3.0,2.5556877495973986,Weeks 12-16 (High),0
E001,13,High,15,5,0.1305595408895266,0.25,0.0,0.07657247037374658,0.7894736842105262,0.7122222222222222,0.5999999999999999,0.8571428571428571,0.2,0.5,0.6958333333333334,0.6666666666666666,0.625,0.711111111111111,0.4662840746054519,0.26924109318854594,-1.2469290246152058,0.1875,0.125,0.5,0.5,0.2000000000000002,-2.4999999999999973,0.3037830446672744,0.1339767576091484,-1.6958954549144356,0.47368421052631576,0.29461150217099413,1.0718844015157443,0.5061111111111112,0.2270494226577511,0.9077808201335883,0.5749999999999997,0.28172814609002017,0.08873802758781482,0.6071428571428571,0.17975796274454173,1.3907589749182954,0.25,0.09999999999999945,-0.5000000000000027,0.25,0.28867513459481287,0.8660254037844387,0.42187500000000006,0.15205479184235599,1.8017079896920436,0.5416666666666666,0.31549490810001524,0.39620290784653067,0.5,0.33850160019316505,0.36927447293799814,0.5055555555555555,0.20777084559638148,0.9893378205471164,1.0231810927495153,Weeks 12-16 (High),0
E001,14,High,12,7,0.4576757532281205,0.5,0.2,0.0391978122151322,0.9999999999999999,0.8677777777777778,0.6428571428571428,0.7142857142857142,0.2,1.0,0.6083333333333334,1.0,0.75,0.8999999999999999,0.32962697274031566,0.265205683323759,0.48282819162470536,0.1875,0.125,2.5,0.35000000000000003,0.3000000000000001,-0.4999999999999999,0.21946216955332723,0.1471029920558228,-1.2254295770529813,0.5789473684210525,0.3187000372734202,1.3211565181516325,0.6009722222222222,0.20904317342096934,1.2763179547521735,0.6464285714285712,0.22387283805555253,-0.015952933828186078,0.6785714285714285,0.2142857142857144,0.1666666666666665,0.2,0.01,0.0,0.25,0.28867513459481287,2.598076211353316,0.5020833333333333,0.19704853463043054,0.5392072577412189,0.5833333333333333,0.3191423692521127,1.305582419667734,0.5625,0.33071891388307384,0.5669467095138409,0.5499999999999999,0.23315689978573542,1.5011350739422253,0.9999499653067628,Weeks 12-16 (High),0
E001,15,High,17,6,0.13629842180774754,0.5,0.0,0.047402005469462175,0.6842105263157895,0.7788888888888889,0.45714285714285685,0.7142857142857142,0.2,0.5,0.8104166666666667,0.8333333333333333,0.75,0.8444444444444443,0.29304160688665715,0.22117466073871403,-0.7086850932895928,0.25,0.2041241452319315,1.224744871391589,0.25,0.2516611478423584,-0.9933992677987826,0.1351412944393801,0.1215429390744526,-0.7218789477862813,0.7763157894736842,0.2519545020411417,-0.3655630775069651,0.7022222222222222,0.2176988708145025,0.35216841676681465,0.7107142857142855,0.14817483697620584,-1.7112988530714401,0.75,0.1367753011080486,-0.26111648393354686,0.2,0.01,0.0,0.5,0.408248290463863,0.0,0.571875,0.16164751461585,1.475690283476075,0.75,0.31914236925211276,0.2611164839335465,0.65625,0.3125,0.3,0.6888888888888889,0.23535281281951484,0.6609462351097815,0.6454720010046012,Weeks 12-16 (High),0
E001,16,High,8,5,0.47776183644189385,0.25,0.2,0.10756608933454877,0.9473684210526315,0.893888888888889,0.5714285714285714,1.0,0.2,1.0,0.7250000000000001,0.8333333333333333,0.75,0.7999999999999998,0.20014347202295554,0.17382234111009193,1.5971385648471172,0.3125,0.23935677693908453,-0.26111648393354675,0.1,0.11547005383792505,0.8660254037844395,0.06905195989061076,0.0334220738884632,1.152356061819147,0.8421052631578947,0.13589415249850614,0.7745966692414817,0.7990277777777778,0.06862010737241986,1.3824098320959235,0.6571428571428569,0.19760470401187083,-0.4337664234406907,0.7857142857142856,0.0824786098842329,2.598076211353297,0.2,0.01,0.0,0.625,0.25,1.5,0.690625,0.08750826680525198,0.3928200300949963,0.8749999999999999,0.15957118462605663,-0.2611164839335461,0.78125,0.15728821740147403,-0.19867985355975648,0.811111111111111,0.08063533724843412,-0.13779456365238868,0.8254211844111666,Weeks 12-16 (High),0
E002,1,Low,14,12,0.8192252510760402,0.0,1.0000000000000002,0.5569735642661805,0.0,0.19055555555555553,0.09999999999999987,0.14285714285714285,1.0,0.0,0.08958333333333333,0.0,0.0,0.07777777777777778,,0.01,0.0,,0.01,0.0,,0.01,0.0,,0.01,0.0,,0.01,0.0,,0.01,0.0,,0.01,0.0,,0.01,0.0,,0.01,0.0,,0.01,0.0,,0.01,0.0,,0.01,0.0,,0.01,0.0,,0.01,0.0,0.0,Weeks 1-6 (Low),1
E002,2,Low,10,8,0.8235294117647057,0.0,0.6000000000000001,0.6727438468550593,0.10526315789473684,0.20833333333333334,0.042857142857142705,0.14285714285714285,0.6000000000000001,0.0,0.01458333333333333,0.0,0.0,0.19999999999999996,0.8192252510760402,0.01,0.43041606886655703,0.0,0.01,0.0,1.0000000000000002,0.01,-3.0,0.5569735642661805,0.01,3.0,0.0,0.01,3.0,0.19055555555555553,0.01,1.7777777777777808,0.09999999999999987,0.01,-3.0,0.14285714285714285,0.01,0.0,1.0,0.01,-3.0,0.0,0.01,0.0,0.08958333333333333,0.01,-3.0,0.0,0.01,0.0,0.0,0.01,0.0,0.07777777777777778,0.01,3.0,1.6577281319031667,Weeks 1-6 (Low),1
E002,3,Low,16,14,0.8350071736011476,0.25,0.8,0.9917958067456699,0.15789473684210525,0.11777777777777777,0.0714285714285714,0.14285714285714285,0.8,0.0,0.1125,0.0,0.125,0.14444444444444443,0.821377331420373,0.0030435012102719853,3.0,0.0,0.01,3.0,0.8000000000000002,0.2828427124746191,-3.9252311467094363e-16,0.6148587055606198,0.08186195187847913,3.0,0.05263157894736842,0.07443229275647868,1.4142135623730951,0.19944444444444442,0.01257078722109421,-3.0,0.07142857142857129,0.04040610178208844,2.7476618026966057e-15,0.14285714285714285,0.01,0.0,0.8,0.28284271247461895,0.0,0.0,0.01,0.0,0.05208333333333333,0.05303300858899107,1.13922759191166,0.0,0.01,0.0,0.0,0.01,3.0,0.13888888888888887,0.08642416214502244,0.06428243465332262,1.2584088277812915,Weeks 1-6 (Low),1
E002,4,Low,10,8,0.8464849354375895,0.0,1.0000000000000002,0.85232452142206,0.10526315789473684,0.19055555555555553,0.1142857142857141,0.0,1.0,0.0,0.11666666666666668,0.16666666666666666,0.125,0.14444444444444443,0.8259206121472978,0.008158164566825374,2.5207046415703735,0.08333333333333333,0.14433756729740646,-0.5773502691896256,0.8000000000000002,0.20000000000000007,1.0,0.7405044059556366,0.22519150886731967,0.49655564736371394,0.08771929824561403,0.08039606482378667,0.21821789023599236,0.1722222222222222,0.04798083465121423,0.38209700741146624,0.07142857142857133,0.02857142857142858,1.4999999999999967,0.14285714285714285,0.01,-3.0,0.8000000000000002,0.19999999999999996,0.9999999999999994,0.0,0.01,0.0,0.07222222222222223,0.05121498352081193,0.8678015961165706,0.0,0.01,3.0,0.041666666666666664,0.07216878364870323,1.1547005383792515,0.14074074074074072,0.06119522830317889,0.06052275326688035,1.1269964531095622,Weeks 1-6 (Low),1
E002,5,Low,11,9,0.866571018651363,0.0,0.6000000000000001,0.8176845943482223,0.0,0.06333333333333334,0.08571428571428563,0.14285714285714285,0.8,0.0,0.05625000000000001,0.0,0.0,0.044444444444444425,0.8310616929698708,0.012251256295982255,2.898423216657165,0.0625,0.125,-0.5,0.8500000000000001,0.1914854215512677,-1.3055824196677333,0.7684594348222424,0.1921806745392414,0.2561400080627178,0.09210526315789473,0.06622661785325218,-1.3907589749182963,0.17680555555555555,0.04023433161280572,-2.8202835159340998,0.08214285714285702,0.031676511180119195,0.11274690420042575,0.10714285714285714,0.07142857142857142,0.5,0.8500000000000001,0.19148542155126758,-0.26111648393354703,0.0,0.01,0.0,0.08333333333333334,0.04735479755897867,-0.5719237485832778,0.041666666666666664,0.08333333333333333,-0.5,0.0625,0.07216878364870322,-0.8660254037844387,0.14166666666666666,0.04999999999999998,-1.9444444444444455,0.9948175085847247,Weeks 1-6 (Low),1
E002,6,Low,13,11,0.8378766140602582,0.0,0.6000000000000001,0.552415679124886,0.15789473684210525,0.14444444444444446,0.24285714285714266,0.0,0.6000000000000001,0.0,0.06875,0.0,0.0,0.14444444444444443,0.8428981348637015,0.018354702116112443,-0.2735822554720316,0.0625,0.125,-0.5,0.7500000000000002,0.1914854215512677,-0.7833494518006408,0.8336371923427528,0.13102737319986033,-2.146280630909928,0.09210526315789473,0.06622661785325218,0.993399267798783,0.145,0.06707437061512868,-0.008282680112546972,0.07857142857142846,0.029738085706659024,3.0,0.10714285714285714,0.07142857142857142,-1.5,0.8,0.1632993161855452,-1.224744871391589,0.0,0.01,0.0,0.07500000000000001,0.04879923914100241,-0.12807576736885207,0.041666666666666664,0.08333333333333333,-0.5,0.0625,0.07216878364870322,-0.8660254037844387,0.1333333333333333,0.06478835438717,0.1714985851425091,0.8639456366986656,Weeks 1-6 (Low),1
E002,7,Medium,10,6,0.5652797704447632,0.25,0.4000000000000001,0.44940747493163175,0.3157894736842105,0.5194444444444445,0.5571428571428572,0.42857142857142855,0.2,0.5,0.36875,0.3333333333333333,0.25,0.3777777777777778,0.8464849354375896,0.01425123331014004,-3.0,0.0625,0.125,1.5,0.75,0.1914854215512677,-1.8278153875348262,0.8035551504102096,0.18356077237976323,-1.9293211228480378,0.10526315789473684,0.07443229275647868,2.8284271247461903,0.1290277777777778,0.05312144444649735,3.0,0.12857142857142845,0.07824607964359509,3.0,0.07142857142857142,0.08247860988423224,3.0,0.8,0.1632993161855452,-3.0,0.0,0.01,3.0,0.08854166666666667,0.03054766312211496,3.0,0.041666666666666664,0.08333333333333333,3.0,0.0625,0.07216878364870322,2.598076211353316,0.11944444444444444,0.04999999999999999,3.0,2.6916885604630267,Weeks 7-11 (Medium),2
E002,8,Medium,12,9,0.6556671449067432,0.25,0.2,0.19325432999088427,0.3684210526315789,0.5355555555555556,0.7,0.2857142857142857,0.4,0.0,0.4,0.3333333333333333,0.25,0.4333333333333334,0.7790530846484934,0.14302177077992606,-0.8627073981038151,0.0625,0.125,1.5,0.6500000000000001,0.2516611478423584,-1.7881186820378092,0.6679580674567,0.1979254297264814,-2.3983969019131193,0.14473684210526316,0.13157894736842105,1.7,0.22944444444444445,0.20035821829378522,1.5278190918141448,0.2499999999999999,0.21586718012653602,2.084615177426328,0.14285714285714285,0.20203050891044214,0.7071067811865476,0.6500000000000001,0.34156502553198664,-0.7319250547114001,0.125,0.25,-0.5,0.15260416666666668,0.14643106668896005,1.6895037298255602,0.125,0.15957118462605635,1.3055824196677337,0.09375,0.11967838846954226,1.3055824196677337,0.17777777777777776,0.14142135623730953,1.8070506630322885,1.422029165670463,Weeks 7-11 (Medium),2
E002,9,Medium,15,11,0.6556671449067432,0.5,0.2,0.20237010027347307,0.42105263157894735,0.35055555555555556,0.657142857142857,0.5714285714285714,0.4,0.5,0.3416666666666667,0.3333333333333333,0.375,0.4888888888888889,0.7313486370157819,0.14484458231776173,-0.5225013659330924,0.125,0.14433756729740643,2.598076211353316,0.45000000000000007,0.1914854215512677,-1.3055824196677337,0.503190519598906,0.25838130537715503,-1.1642499401662603,0.21052631578947367,0.16643566632465154,1.2649110640673518,0.31569444444444444,0.2468911120178603,0.14120034871319806,0.39642857142857135,0.2817281460900202,0.9254108591300636,0.21428571428571427,0.18442777839082936,1.9364916731037083,0.5,0.25819888974716126,-0.38729833462074137,0.125,0.25,1.5,0.2234375,0.18634190964908207,0.6344743750309048,0.16666666666666666,0.19245008972987526,0.8660254037844386,0.125,0.14433756729740643,1.7320508075688774,0.25,0.18559214542766744,1.2871713311918864,1.161817438166541,Weeks 7-11 (Medium),2
E002,10,Medium,14,9,0.5179340028694405,0.25,0.4000000000000001,0.35004557885141296,0.4736842105263158,0.3416666666666667,0.40000000000000013,0.42857142857142855,0.4,0.5,0.39791666666666664,0.3333333333333333,0.25,0.4888888888888889,0.6786226685796268,0.11440038438593741,-1.4046164842251956,0.25,0.2041241452319315,0.0,0.35000000000000003,0.19148542155126771,0.26111648393354686,0.3493618960802188,0.1800149224196821,0.003797922761093454,0.3157894736842105,0.11369720523522556,1.3887301496588285,0.3875,0.1823647252187638,-0.25132784467145114,0.5392857142857141,0.2064849980549888,-0.6745560965577799,0.3214285714285714,0.24397501823713327,0.43915503282684,0.4,0.16329931618554552,0.0,0.25,0.28867513459481287,0.8660254037844387,0.2947916666666667,0.15256772175733052,0.6759293434559336,0.25,0.16666666666666669,0.49999999999999983,0.21875,0.15728821740147395,0.1986798535597566,0.3611111111111111,0.15139950693310888,0.843977502742016,0.5362794370126343,Weeks 7-11 (Medium),2
E002,11,Medium,10,7,0.5796269727403155,0.25,0.6000000000000001,0.29626253418413856,0.2631578947368421,0.5111111111111112,0.6714285714285713,0.42857142857142855,0.2,0.0,0.36250000000000004,0.5,0.25,0.3444444444444444,0.5986370157819225,0.06863078358293555,-0.2769900334685048,0.3125,0.125,-0.5,0.30000000000000004,0.11547005383792529,2.5980762113533133,0.2987693710118505,0.12348728831138772,-0.02030036339765339,0.39473684210526316,0.0679470762492528,-1.9364916731037125,0.43680555555555556,0.10499399845674103,0.7077124087827795,0.5785714285714285,0.13324827218698296,0.6968731476445664,0.42857142857142855,0.11664236870396084,0.0,0.35000000000000003,0.10000000000000056,-1.4999999999999918,0.375,0.25,-1.5,0.3770833333333333,0.02758614453616821,-0.5286470283737209,0.3333333333333333,0.01,3.0,0.28125,0.06249999999999997,-0.5000000000000002,0.44722222222222224,0.05319039487535215,-1.9322619811082464,1.1212394890880348,Weeks 7-11 (Medium),2
E002,12,High,8,3,0.16212338593974174,0.25,0.2,0.10483135824977212,0.9999999999999999,0.8127777777777778,0.4428571428571426,0.7142857142857142,0.2,0.5,0.9895833333333334,0.8333333333333333,0.75,0.9555555555555555,0.6022238163558106,0.06665275371194639,-3.0,0.3125,0.125,-0.5,0.35000000000000003,0.19148542155126771,-0.78334945180064,0.26048313582497723,0.07571533042190552,-2.0557498291016216,0.3815789473684211,0.08988553303473323,3.0,0.43472222222222223,0.10286882853796696,3.0,0.6071428571428571,0.13923991921155648,-1.17987510489793,0.4285714285714285,0.11664236870396084,2.4494897427831783,0.35000000000000003,0.10000000000000056,-1.4999999999999918,0.25,0.28867513459481287,0.8660254037844387,0.37552083333333336,0.028381036231832423,3.0,0.375,0.0833333333333334,3.0,0.28125,0.06249999999999997,3.0,0.43888888888888883,0.06819241718341477,3.0,2.1667492523119853,Weeks 12-16 (High),0
E002,13,High,11,3,0.015781922525107628,0.25,0.2,0.05469462169553328,0.7368421052631579,0.6122222222222222,0.7285714285714284,0.7142857142857142,0.2,1.0,0.9812500000000001,1.0,1.0,0.9444444444444444,0.4788378766140602,0.21852811238994924,-2.1189765885254124,0.3125,0.125,-0.5,0.35000000000000003,0.19148542155126771,-0.78334945180064,0.23837739288969917,0.10793754649218151,-1.7017504766746852,0.5394736842105263,0.31978466900979263,0.6171916298044532,0.5040277777777777,0.22006937505112092,0.4916378956377347,0.5428571428571427,0.1414213562373094,1.313198307917875,0.5357142857142857,0.13677530110804825,1.3055824196677337,0.3,0.11547005383792566,-0.8660254037844346,0.375,0.25,2.5,0.5229166666666667,0.31197641322287073,1.4691281581146576,0.5,0.2357022603955158,2.121320343559643,0.40625,0.23662118107501137,2.509285083028028,0.5694444444444444,0.2662612659182613,1.4083911105384739,1.4075597763609835,Weeks 12-16 (High),0
